ocel_id,ocel_type
reorder_i-886639,reorder item
deliver_p-660968,package delivered
pick_i-886646,pick item
reorder_i-886759,reorder item
pick_i-886609,pick item
pick_i-886780,pick item
pick_i-886776,pick item
pick_i-886778,pick item
pick_i-886724,pick item
send_p-660973,send package
reorder_i-886689,reorder item
pick_i-886659,pick item
create_p-660974,create package
send_p-660969,send package
confirm_o-991749,confirm order
out_of_stock_i-886728,item out of stock
reorder_i-886669,reorder item
place_o-991755,place order
pick_i-886785,pick item
pick_i-886787,pick item
fail_p-660973_264,failed delivery
confirm_o-991754,confirm order
pay_o-991708,pay order
deliver_p-660973,package delivered
pick_i-886770,pick item
pick_i-886784,pick item
create_p-660975,create package
confirm_o-991750,confirm order
pick_i-886687,pick item
reorder_i-886771,reorder item
reorder_i-886728,reorder item
pick_i-886502,pick item
pick_i-886681,pick item
place_o-991756,place order
confirm_o-991751,confirm order
pick_i-886768,pick item
pay_o-991643,pay order
pick_i-886733,pick item
place_o-991757,place order
pick_i-886753,pick item
confirm_o-991753,confirm order
confirm_o-991743,confirm order
deliver_p-660971,package delivered
pick_i-886565,pick item
confirm_o-991755,confirm order
pay_o-991726,pay order
pick_i-886786,pick item
create_p-660976,create package
pick_i-886716,pick item
pay_o-991753,pay order
send_p-660972,send package
out_of_stock_i-886792,item out of stock
pick_i-886775,pick item
create_p-660977,create package
deliver_p-660970,package delivered
deliver_p-660972,package delivered
place_o-991758,place order
pick_i-886720,pick item
pick_i-886769,pick item
confirm_o-991758,confirm order
pick_i-886789,pick item
reorder_i-886697,reorder item
place_o-991759,place order
pick_i-886698,pick item
pick_i-886797,pick item
place_o-991760,place order
pick_i-886777,pick item
place_o-991761,place order
pick_i-886762,pick item
create_p-660978,create package
pick_i-886795,pick item
confirm_o-991757,confirm order
pick_i-886805,pick item
pick_i-886620,pick item
pick_i-886804,pick item
pick_i-886779,pick item
reminder_o-991627_449,payment reminder
pick_i-886755,pick item
pick_i-886447,pick item
place_o-991762,place order
send_p-660978,send package
pick_i-886754,pick item
pay_o-991706,pay order
pick_i-886723,pick item
reminder_o-991641_450,payment reminder
confirm_o-991760,confirm order
pick_i-886809,pick item
fail_p-660969_265,failed delivery
send_p-660974,send package
send_p-660975,send package
pick_i-886727,pick item
create_p-660979,create package
pick_i-886771,pick item
confirm_o-991752,confirm order
pick_i-886802,pick item
pay_o-991665,pay order
out_of_stock_i-886772,item out of stock
confirm_o-991762,confirm order
pick_i-886751,pick item
place_o-991763,place order
confirm_o-991759,confirm order
pick_i-886790,pick item
pick_i-886068,pick item
reminder_o-991646_451,payment reminder
out_of_stock_i-886748,item out of stock
place_o-991764,place order
send_p-660976,send package
pick_i-886697,pick item
pick_i-886803,pick item
pay_o-991646,pay order
reminder_o-991628_452,payment reminder
pick_i-886808,pick item
send_p-660979,send package
pay_o-991697,pay order
pick_i-886737,pick item
reorder_i-886781,reorder item
reorder_i-886676,reorder item
pick_i-886818,pick item
pay_o-991760,pay order
place_o-991765,place order
pay_o-991746,pay order
out_of_stock_i-886822,item out of stock
confirm_o-991747,confirm order
pick_i-886801,pick item
fail_p-660969_266,failed delivery
deliver_p-660975,package delivered
pick_i-886806,pick item
pick_i-886824,pick item
confirm_o-991764,confirm order
pay_o-991713,pay order
confirm_o-991765,confirm order
out_of_stock_i-886823,item out of stock
pick_i-886721,pick item
confirm_o-991761,confirm order
place_o-991766,place order
pay_o-991721,pay order
reorder_i-886711,reorder item
pick_i-886807,pick item
pick_i-886812,pick item
pick_i-886766,pick item
place_o-991767,place order
reorder_i-886710,reorder item
place_o-991768,place order
place_o-991769,place order
send_p-660977,send package
deliver_p-660976,package delivered
reminder_o-991648_453,payment reminder
pick_i-886759,pick item
pick_i-886810,pick item
pick_i-886731,pick item
create_p-660980,create package
pick_i-886827,pick item
pick_i-886799,pick item
create_p-660981,create package
place_o-991770,place order
pay_o-991731,pay order
pick_i-886782,pick item
out_of_stock_i-886834,item out of stock
out_of_stock_i-886794,item out of stock
pick_i-886832,pick item
out_of_stock_i-886798,item out of stock
pay_o-991619,pay order
confirm_o-991769,confirm order
pay_o-991701,pay order
pick_i-886760,pick item
place_o-991771,place order
deliver_p-660978,package delivered
pick_i-886843,pick item
pick_i-886745,pick item
send_p-660981,send package
reorder_i-886757,reorder item
deliver_p-660974,package delivered
reorder_i-886792,reorder item
pick_i-886814,pick item
reorder_i-886822,reorder item
pick_i-886774,pick item
pick_i-886821,pick item
create_p-660982,create package
fail_p-660979_267,failed delivery
pick_i-886841,pick item
pick_i-886763,pick item
out_of_stock_i-886815,item out of stock
reorder_i-886815,reorder item
place_o-991772,place order
pick_i-886837,pick item
send_p-660982,send package
pick_i-886845,pick item
confirm_o-991763,confirm order
fail_p-660969_268,failed delivery
pick_i-886833,pick item
pay_o-991733,pay order
place_o-991773,place order
pick_i-886820,pick item
pick_i-886847,pick item
create_p-660983,create package
reorder_i-886798,reorder item
confirm_o-991771,confirm order
pick_i-886685,pick item
confirm_o-991756,confirm order
pay_o-991727,pay order
pay_o-991748,pay order
pick_i-886835,pick item
pick_i-886846,pick item
pay_o-991750,pay order
pick_i-886800,pick item
pay_o-991764,pay order
place_o-991774,place order
reorder_i-886748,reorder item
send_p-660983,send package
out_of_stock_i-886838,item out of stock
deliver_p-660979,package delivered
pick_i-886840,pick item
pick_i-886705,pick item
create_p-660984,create package
send_p-660980,send package
deliver_p-660981,package delivered
pick_i-886788,pick item
confirm_o-991768,confirm order
pick_i-886765,pick item
create_p-660985,create package
deliver_p-660980,package delivered
pay_o-991762,pay order
pick_i-886711,pick item
pick_i-886728,pick item
confirm_o-991772,confirm order
pay_o-991741,pay order
place_o-991775,place order
confirm_o-991773,confirm order
reorder_i-886756,reorder item
pick_i-886773,pick item
place_o-991776,place order
reorder_i-886834,reorder item
place_o-991777,place order
confirm_o-991774,confirm order
pick_i-886676,pick item
out_of_stock_i-886829,item out of stock
deliver_p-660977,package delivered
pick_i-886856,pick item
pick_i-886641,pick item
reorder_i-886838,reorder item
out_of_stock_i-886836,item out of stock
pick_i-886701,pick item
out_of_stock_i-886817,item out of stock
deliver_p-660982,package delivered
fail_p-660969_269,failed delivery
pay_o-991631,pay order
place_o-991778,place order
confirm_o-991775,confirm order
reminder_o-991661_454,payment reminder
reorder_i-886772,reorder item
pay_o-991740,pay order
pay_o-991627,pay order
pay_o-991722,pay order
confirm_o-991776,confirm order
reorder_i-886823,reorder item
deliver_p-660969,package delivered
pay_o-991761,pay order
confirm_o-991777,confirm order
confirm_o-991778,confirm order
confirm_o-991766,confirm order
place_o-991779,place order
pick_i-886863,pick item
pick_i-886761,pick item
place_o-991780,place order
pick_i-886462,pick item
send_p-660985,send package
deliver_p-660983,package delivered
out_of_stock_i-886858,item out of stock
out_of_stock_i-886844,item out of stock
pay_o-991744,pay order
pick_i-886879,pick item
create_p-660986,create package
pick_i-886793,pick item
pick_i-886839,pick item
confirm_o-991767,confirm order
out_of_stock_i-886852,item out of stock
pick_i-886819,pick item
pick_i-886822,pick item
send_p-660984,send package
confirm_o-991770,confirm order
pick_i-886876,pick item
out_of_stock_i-886855,item out of stock
pick_i-886798,pick item
place_o-991781,place order
pick_i-886615,pick item
reorder_i-886855,reorder item
pick_i-886869,pick item
pay_o-991767,pay order
pick_i-886811,pick item
create_p-660987,create package
reorder_i-886844,reorder item
pick_i-886874,pick item
reminder_o-991659_455,payment reminder
pick_i-886859,pick item
create_p-660988,create package
pick_i-886781,pick item
pay_o-991628,pay order
place_o-991782,place order
out_of_stock_i-886877,item out of stock
pick_i-886848,pick item
place_o-991783,place order
fail_p-660985_270,failed delivery
pay_o-991771,pay order
place_o-991784,place order
place_o-991785,place order
send_p-660988,send package
pick_i-886831,pick item
confirm_o-991780,confirm order
confirm_o-991785,confirm order
fail_p-660984_271,failed delivery
place_o-991786,place order
out_of_stock_i-886875,item out of stock
out_of_stock_i-886872,item out of stock
reminder_o-991424_456,payment reminder
confirm_o-991779,confirm order
send_p-660986,send package
pick_i-886857,pick item
create_p-660989,create package
out_of_stock_i-886884,item out of stock
pick_i-886868,pick item
send_p-660987,send package
pick_i-886873,pick item
place_o-991787,place order
out_of_stock_i-886796,item out of stock
pick_i-886816,pick item
create_p-660990,create package
pick_i-886867,pick item
pick_i-886854,pick item
deliver_p-660984,package delivered
pick_i-886878,pick item
out_of_stock_i-886866,item out of stock
confirm_o-991783,confirm order
place_o-991788,place order
reorder_i-886796,reorder item
confirm_o-991784,confirm order
pick_i-886338,pick item
send_p-660989,send package
pick_i-886883,pick item
confirm_o-991787,confirm order
pick_i-886439,pick item
place_o-991789,place order
pick_i-886887,pick item
out_of_stock_i-886853,item out of stock
pick_i-886891,pick item
fail_p-660988_272,failed delivery
pay_o-991743,pay order
confirm_o-991786,confirm order
reorder_i-886817,reorder item
confirm_o-991788,confirm order
deliver_p-660985,package delivered
pay_o-991754,pay order
pay_o-991752,pay order
confirm_o-991782,confirm order
place_o-991790,place order
pick_i-886851,pick item
deliver_p-660986,package delivered
deliver_p-660987,package delivered
confirm_o-991789,confirm order
place_o-991791,place order
place_o-991792,place order
create_p-660991,create package
reminder_o-991550_457,payment reminder
place_o-991793,place order
reminder_o-991664_458,payment reminder
reminder_o-991667_459,payment reminder
reminder_o-991668_460,payment reminder
reminder_o-991443_461,payment reminder
place_o-991794,place order
reminder_o-991677_462,payment reminder
deliver_p-660988,package delivered
send_p-660990,send package
pick_i-886913,pick item
pick_i-886842,pick item
place_o-991795,place order
deliver_p-660990,package delivered
deliver_p-660989,package delivered
pick_i-886910,pick item
pay_o-991719,pay order
pick_i-886909,pick item
confirm_o-991781,confirm order
pay_o-991784,pay order
pick_i-886918,pick item
pick_i-886911,pick item
place_o-991796,place order
out_of_stock_i-886871,item out of stock
pay_o-991648,pay order
reorder_i-886853,reorder item
reorder_i-886858,reorder item
pick_i-886904,pick item
create_p-660992,create package
reorder_i-886871,reorder item
pick_i-886888,pick item
confirm_o-991791,confirm order
confirm_o-991795,confirm order
pay_o-991509,pay order
pick_i-886925,pick item
place_o-991797,place order
reorder_i-886877,reorder item
pay_o-991780,pay order
out_of_stock_i-886898,item out of stock
pick_i-886907,pick item
pick_i-886860,pick item
pick_i-886906,pick item
place_o-991798,place order
confirm_o-991792,confirm order
reminder_o-991681_463,payment reminder
pick_i-886889,pick item
confirm_o-991794,confirm order
pick_i-886850,pick item
pick_i-886914,pick item
pick_i-886899,pick item
reorder_i-886884,reorder item
pay_o-991641,pay order
pick_i-886882,pick item
pick_i-886885,pick item
pick_i-886916,pick item
out_of_stock_i-886908,item out of stock
out_of_stock_i-886903,item out of stock
place_o-991799,place order
pick_i-886813,pick item
send_p-660991,send package
reorder_i-886872,reorder item
pick_i-886893,pick item
confirm_o-991793,confirm order
reorder_i-886898,reorder item
pick_i-886930,pick item
reorder_i-886829,reorder item
pick_i-886927,pick item
create_p-660993,create package
reorder_i-886836,reorder item
confirm_o-991799,confirm order
reorder_i-886866,reorder item
reorder_i-886875,reorder item
out_of_stock_i-886932,item out of stock
reorder_i-886932,reorder item
pick_i-886924,pick item
reorder_i-886794,reorder item
place_o-991800,place order
pick_i-886922,pick item
confirm_o-991790,confirm order
pick_i-886931,pick item
pick_i-886900,pick item
out_of_stock_i-886902,item out of stock
pick_i-886871,pick item
pick_i-886929,pick item
place_o-991801,place order
place_o-991802,place order
reorder_i-886902,reorder item
out_of_stock_i-886928,item out of stock
pay_o-991566,pay order
pick_i-886890,pick item
place_o-991803,place order
deliver_p-660991,package delivered
confirm_o-991797,confirm order
out_of_stock_i-886895,item out of stock
pick_i-886947,pick item
send_p-660992,send package
pick_i-886917,pick item
create_p-660994,create package
pick_i-886896,pick item
pick_i-886632,pick item
pick_i-886849,pick item
confirm_o-991801,confirm order
pay_o-991793,pay order
reminder_o-991687_464,payment reminder
place_o-991804,place order
pick_i-886939,pick item
pick_i-886894,pick item
create_p-660995,create package
pick_i-886942,pick item
out_of_stock_i-886901,item out of stock
pick_i-886921,pick item
pick_i-886938,pick item
pick_i-886339,pick item
pick_i-886940,pick item
out_of_stock_i-886897,item out of stock
pick_i-886945,pick item
create_p-660996,create package
pick_i-886825,pick item
pick_i-886792,pick item
pick_i-886865,pick item
pick_i-886791,pick item
confirm_o-991800,confirm order
confirm_o-991802,confirm order
pick_i-886920,pick item
create_p-660997,create package
place_o-991805,place order
pick_i-886886,pick item
create_p-660998,create package
pick_i-886474,pick item
pick_i-886870,pick item
pay_o-991800,pay order
send_p-660993,send package
send_p-660994,send package
place_o-991806,place order
pick_i-886933,pick item
pay_o-991696,pay order
pick_i-886912,pick item
pick_i-886949,pick item
reorder_i-886897,reorder item
pick_i-886952,pick item
pick_i-886861,pick item
out_of_stock_i-886960,item out of stock
out_of_stock_i-886864,item out of stock
pick_i-886717,pick item
create_p-660999,create package
confirm_o-991806,confirm order
place_o-991807,place order
reminder_o-991564_465,payment reminder
pick_i-886955,pick item
send_p-660995,send package
fail_p-660995_273,failed delivery
out_of_stock_i-886954,item out of stock
deliver_p-660995,package delivered
reorder_i-886901,reorder item
pick_i-886796,pick item
confirm_o-991798,confirm order
pick_i-886961,pick item
create_p-661000,create package
pick_i-886862,pick item
send_p-661000,send package
pick_i-886826,pick item
pick_i-886794,pick item
create_p-661001,create package
pick_i-886898,pick item
create_p-661002,create package
place_o-991808,place order
confirm_o-991796,confirm order
pay_o-991773,pay order
deliver_p-660993,package delivered
pick_i-886948,pick item
pay_o-991564,pay order
pay_o-991791,pay order
place_o-991809,place order
confirm_o-991808,confirm order
place_o-991810,place order
pay_o-991718,pay order
pay_o-991691,pay order
pay_o-991774,pay order
reorder_i-886954,reorder item
pay_o-991681,pay order
confirm_o-991803,confirm order
pick_i-886884,pick item
reminder_o-991693_466,payment reminder
pick_i-886503,pick item
reorder_i-886908,reorder item
pick_i-886968,pick item
confirm_o-991809,confirm order
deliver_p-661000,package delivered
pick_i-886959,pick item
pick_i-886972,pick item
reorder_i-886864,reorder item
send_p-660999,send package
pick_i-886901,pick item
create_p-661003,create package
out_of_stock_i-886966,item out of stock
place_o-991811,place order
pay_o-991778,pay order
send_p-661003,send package
deliver_p-660994,package delivered
pick_i-886919,pick item
reorder_i-886895,reorder item
pay_o-991788,pay order
confirm_o-991807,confirm order
out_of_stock_i-886935,item out of stock
pick_i-886915,pick item
send_p-660997,send package
pay_o-991775,pay order
reorder_i-886966,reorder item
deliver_p-660997,package delivered
confirm_o-991810,confirm order
place_o-991812,place order
pick_i-886965,pick item
out_of_stock_i-886976,item out of stock
deliver_p-660992,package delivered
reorder_i-886960,reorder item
pick_i-886964,pick item
pick_i-886941,pick item
pick_i-886830,pick item
pay_o-991801,pay order
reorder_i-886852,reorder item
send_p-661001,send package
pick_i-886957,pick item
confirm_o-991811,confirm order
confirm_o-991805,confirm order
out_of_stock_i-886937,item out of stock
pick_i-886958,pick item
place_o-991813,place order
pick_i-886967,pick item
create_p-661004,create package
send_p-661004,send package
pick_i-886829,pick item
send_p-660998,send package
pick_i-886969,pick item
pick_i-886980,pick item
pay_o-991776,pay order
send_p-660996,send package
confirm_o-991812,confirm order
reminder_o-991688_467,payment reminder
pay_o-991755,pay order
pick_i-886963,pick item
pay_o-991795,pay order
pay_o-991790,pay order
reorder_i-886976,reorder item
place_o-991814,place order
fail_p-661004_274,failed delivery
pick_i-886943,pick item
fail_p-661001_275,failed delivery
pick_i-886985,pick item
deliver_p-660996,package delivered
pick_i-886984,pick item
pick_i-886880,pick item
deliver_p-661003,package delivered
pick_i-886736,pick item
out_of_stock_i-886936,item out of stock
pick_i-886970,pick item
out_of_stock_i-886905,item out of stock
place_o-991815,place order
out_of_stock_i-886962,item out of stock
confirm_o-991804,confirm order
confirm_o-991813,confirm order
pick_i-886892,pick item
create_p-661005,create package
pick_i-886978,pick item
pick_i-886989,pick item
reorder_i-886928,reorder item
pick_i-886815,pick item
place_o-991816,place order
pick_i-886988,pick item
pay_o-991756,pay order
place_o-991817,place order
deliver_p-661001,package delivered
deliver_p-660999,package delivered
create_p-661006,create package
place_o-991818,place order
send_p-661006,send package
deliver_p-661006,package delivered
confirm_o-991815,confirm order
pick_i-886944,pick item
send_p-661002,send package
place_o-991819,place order
pick_i-886828,pick item
deliver_p-661002,package delivered
pick_i-886973,pick item
pick_i-886981,pick item
pick_i-886976,pick item
fail_p-661004_276,failed delivery
pick_i-886817,pick item
pick_i-886990,pick item
out_of_stock_i-887000,item out of stock
pick_i-886986,pick item
confirm_o-991818,confirm order
pay_o-991792,pay order
pay_o-991783,pay order
pick_i-886993,pick item
place_o-991820,place order
pick_i-886858,pick item
pick_i-886923,pick item
pick_i-886992,pick item
pick_i-886506,pick item
create_p-661007,create package
pick_i-887003,pick item
pick_i-886983,pick item
deliver_p-660998,package delivered
reorder_i-886962,reorder item
place_o-991821,place order
pay_o-991805,pay order
pay_o-991424,pay order
pick_i-886926,pick item
send_p-661005,send package
confirm_o-991816,confirm order
pick_i-887001,pick item
pick_i-886999,pick item
create_p-661008,create package
pay_o-991661,pay order
reminder_o-991698_468,payment reminder
pay_o-991816,pay order
pick_i-886998,pick item
out_of_stock_i-886987,item out of stock
pick_i-886953,pick item
pick_i-886823,pick item
pick_i-886950,pick item
place_o-991822,place order
pay_o-991803,pay order
confirm_o-991817,confirm order
pay_o-991808,pay order
pick_i-886772,pick item
confirm_o-991819,confirm order
place_o-991823,place order
pick_i-886844,pick item
create_p-661009,create package
reminder_o-991705_469,payment reminder
pay_o-991550,pay order
pick_i-886834,pick item
place_o-991824,place order
send_p-661008,send package
pick_i-886702,pick item
confirm_o-991821,confirm order
pay_o-991787,pay order
deliver_p-661005,package delivered
confirm_o-991822,confirm order
place_o-991825,place order
place_o-991826,place order
pick_i-887010,pick item
pick_i-886995,pick item
pay_o-991781,pay order
pick_i-886971,pick item
out_of_stock_i-886977,item out of stock
out_of_stock_i-886994,item out of stock
confirm_o-991820,confirm order
pick_i-887006,pick item
pick_i-887016,pick item
pick_i-887026,pick item
pick_i-887019,pick item
send_p-661007,send package
place_o-991827,place order
pick_i-886928,pick item
pay_o-991802,pay order
pick_i-887024,pick item
pick_i-887012,pick item
create_p-661010,create package
deliver_p-661007,package delivered
pay_o-991667,pay order
out_of_stock_i-886946,item out of stock
send_p-661009,send package
pick_i-887005,pick item
confirm_o-991824,confirm order
confirm_o-991827,confirm order
pick_i-886979,pick item
pay_o-991812,pay order
place_o-991828,place order
pick_i-886974,pick item
pay_o-991789,pay order
out_of_stock_i-887002,item out of stock
deliver_p-661004,package delivered
reorder_i-886936,reorder item
pick_i-887040,pick item
out_of_stock_i-887008,item out of stock
pick_i-887030,pick item
pick_i-887037,pick item
deliver_p-661009,package delivered
pick_i-887015,pick item
place_o-991829,place order
out_of_stock_i-886881,item out of stock
confirm_o-991828,confirm order
confirm_o-991829,confirm order
pick_i-886960,pick item
reorder_i-887000,reorder item
reorder_i-886977,reorder item
confirm_o-991825,confirm order
send_p-661010,send package
confirm_o-991814,confirm order
pick_i-886895,pick item
pick_i-886866,pick item
place_o-991830,place order
pick_i-887018,pick item
create_p-661011,create package
pick_i-886991,pick item
pick_i-886997,pick item
confirm_o-991826,confirm order
pick_i-887048,pick item
pick_i-887035,pick item
out_of_stock_i-886975,item out of stock
reorder_i-886946,reorder item
reorder_i-886905,reorder item
confirm_o-991823,confirm order
reorder_i-886903,reorder item
place_o-991831,place order
pay_o-991794,pay order
pick_i-887047,pick item
pick_i-886639,pick item
create_p-661012,create package
place_o-991832,place order
pick_i-887004,pick item
place_o-991833,place order
place_o-991834,place order
reminder_o-991709_470,payment reminder
reminder_o-991712_471,payment reminder
reminder_o-991716_472,payment reminder
place_o-991835,place order
out_of_stock_i-886956,item out of stock
pick_i-887011,pick item
pick_i-887065,pick item
pick_i-886962,pick item
place_o-991836,place order
out_of_stock_i-887013,item out of stock
out_of_stock_i-886982,item out of stock
pick_i-887044,pick item
reorder_i-887008,reorder item
reminder_o-991720_473,payment reminder
confirm_o-991831,confirm order
confirm_o-991832,confirm order
pay_o-991823,pay order
reorder_i-886935,reorder item
pick_i-887031,pick item
pick_i-887058,pick item
pick_i-887036,pick item
place_o-991837,place order
reorder_i-886987,reorder item
pay_o-991772,pay order
pick_i-887025,pick item
reorder_i-887013,reorder item
out_of_stock_i-887039,item out of stock
pay_o-991768,pay order
pay_o-991712,pay order
confirm_o-991830,confirm order
pay_o-991828,pay order
pay_o-991734,pay order
deliver_p-661008,package delivered
place_o-991838,place order
out_of_stock_i-887071,item out of stock
pick_i-887055,pick item
pay_o-991668,pay order
pick_i-887063,pick item
create_p-661013,create package
pay_o-991820,pay order
pick_i-887053,pick item
out_of_stock_i-887068,item out of stock
reorder_i-886975,reorder item
pick_i-887066,pick item
create_p-661014,create package
pick_i-887021,pick item
place_o-991839,place order
pick_i-887049,pick item
send_p-661011,send package
pick_i-887074,pick item
pick_i-886855,pick item
reorder_i-886937,reorder item
pay_o-991687,pay order
pick_i-886951,pick item
pick_i-887070,pick item
create_p-661015,create package
pick_i-887038,pick item
confirm_o-991834,confirm order
pay_o-991825,pay order
reorder_i-887071,reorder item
pick_i-886934,pick item
confirm_o-991839,confirm order
pick_i-886902,pick item
pay_o-991766,pay order
place_o-991840,place order
pay_o-991796,pay order
pick_i-887052,pick item
deliver_p-661010,package delivered
send_p-661014,send package
pay_o-991822,pay order
pick_i-887045,pick item
confirm_o-991840,confirm order
place_o-991841,place order
send_p-661015,send package
pick_i-887029,pick item
create_p-661016,create package
pick_i-887042,pick item
pay_o-991751,pay order
place_o-991842,place order
send_p-661013,send package
create_p-661017,create package
place_o-991843,place order
pick_i-887023,pick item
reminder_o-991715_474,payment reminder
pick_i-886903,pick item
pick_i-887017,pick item
reminder_o-991728_475,payment reminder
confirm_o-991835,confirm order
deliver_p-661011,package delivered
pick_i-887072,pick item
deliver_p-661015,package delivered
pick_i-887086,pick item
create_p-661018,create package
pick_i-887041,pick item
place_o-991844,place order
send_p-661012,send package
reorder_i-886881,reorder item
pick_i-887088,pick item
confirm_o-991841,confirm order
send_p-661017,send package
pick_i-887033,pick item
pay_o-991818,pay order
reorder_i-887068,reorder item
reorder_i-887002,reorder item
confirm_o-991838,confirm order
reminder_o-991729_476,payment reminder
pick_i-887083,pick item
pick_i-887043,pick item
pay_o-991677,pay order
place_o-991845,place order
deliver_p-661017,package delivered
deliver_p-661014,package delivered
pick_i-887028,pick item
pick_i-887087,pick item
pay_o-991749,pay order
pick_i-887073,pick item
place_o-991846,place order
pick_i-886996,pick item
pick_i-887080,pick item
create_p-661019,create package
reminder_o-991724_477,payment reminder
send_p-661016,send package
confirm_o-991842,confirm order
pick_i-887022,pick item
confirm_o-991845,confirm order
send_p-661018,send package
pick_i-887059,pick item
pick_i-887085,pick item
pick_i-887092,pick item
pick_i-887081,pick item
pick_i-887009,pick item
pick_i-887091,pick item
pick_i-887057,pick item
create_p-661020,create package
pick_i-887089,pick item
pick_i-887051,pick item
send_p-661020,send package
out_of_stock_i-887056,item out of stock
out_of_stock_i-887076,item out of stock
pick_i-886932,pick item
place_o-991847,place order
pick_i-887103,pick item
pick_i-887069,pick item
create_p-661021,create package
pick_i-887027,pick item
confirm_o-991846,confirm order
out_of_stock_i-887095,item out of stock
reorder_i-887039,reorder item
confirm_o-991833,confirm order
confirm_o-991843,confirm order
out_of_stock_i-887077,item out of stock
deliver_p-661016,package delivered
deliver_p-661018,package delivered
pick_i-887061,pick item
pay_o-991804,pay order
pick_i-887098,pick item
place_o-991848,place order
out_of_stock_i-887097,item out of stock
deliver_p-661012,package delivered
pick_i-886954,pick item
pay_o-991720,pay order
place_o-991849,place order
deliver_p-661013,package delivered
place_o-991850,place order
pay_o-991807,pay order
confirm_o-991850,confirm order
pick_i-887102,pick item
create_p-661022,create package
place_o-991851,place order
reminder_o-991730_478,payment reminder
pick_i-887104,pick item
pick_i-887050,pick item
reorder_i-887095,reorder item
pay_o-991806,pay order
out_of_stock_i-887079,item out of stock
pick_i-887108,pick item
confirm_o-991849,confirm order
send_p-661022,send package
pick_i-887093,pick item
create_p-661023,create package
pick_i-887113,pick item
pick_i-887064,pick item
place_o-991852,place order
pick_i-887032,pick item
confirm_o-991851,confirm order
pay_o-991763,pay order
pay_o-991815,pay order
pick_i-886852,pick item
deliver_p-661020,package delivered
send_p-661021,send package
pick_i-887078,pick item
deliver_p-661022,package delivered
send_p-661023,send package
pick_i-887111,pick item
create_p-661024,create package
reorder_i-887097,reorder item
pick_i-887107,pick item
reminder_o-991618_479,payment reminder
pick_i-887114,pick item
place_o-991853,place order
send_p-661019,send package
pick_i-887020,pick item
pick_i-887054,pick item
confirm_o-991853,confirm order
pick_i-887109,pick item
place_o-991854,place order
pick_i-887097,pick item
create_p-661025,create package
pick_i-887117,pick item
pick_i-886875,pick item
pick_i-887075,pick item
pay_o-991811,pay order
confirm_o-991836,confirm order
pick_i-887119,pick item
reorder_i-886982,reorder item
pick_i-887039,pick item
confirm_o-991837,confirm order
pay_o-991724,pay order
place_o-991855,place order
pay_o-991842,pay order
reorder_i-886956,reorder item
pick_i-887110,pick item
create_p-661026,create package
pick_i-887014,pick item
pick_i-887082,pick item
confirm_o-991854,confirm order
out_of_stock_i-887106,item out of stock
deliver_p-661023,package delivered
pay_o-991813,pay order
pick_i-886975,pick item
pick_i-887124,pick item
pay_o-991705,pay order
place_o-991856,place order
out_of_stock_i-887101,item out of stock
pick_i-887094,pick item
out_of_stock_i-887127,item out of stock
place_o-991857,place order
deliver_p-661019,package delivered
pay_o-991839,pay order
pick_i-887099,pick item
place_o-991858,place order
pick_i-886872,pick item
send_p-661025,send package
place_o-991859,place order
pick_i-887142,pick item
pick_i-887147,pick item
pick_i-887131,pick item
create_p-661027,create package
out_of_stock_i-887128,item out of stock
confirm_o-991852,confirm order
reorder_i-886994,reorder item
confirm_o-991859,confirm order
reorder_i-887056,reorder item
pick_i-887138,pick item
send_p-661026,send package
place_o-991860,place order
send_p-661024,send package
out_of_stock_i-887130,item out of stock
pick_i-887157,pick item
confirm_o-991848,confirm order
pick_i-887148,pick item
out_of_stock_i-887062,item out of stock
pay_o-991837,pay order
pick_i-887132,pick item
confirm_o-991857,confirm order
pick_i-887135,pick item
reminder_o-991745_480,payment reminder
confirm_o-991855,confirm order
pick_i-887007,pick item
pay_o-991693,pay order
reorder_i-887128,reorder item
pick_i-887125,pick item
reminder_o-991742_481,payment reminder
pick_i-887090,pick item
deliver_p-661021,package delivered
pick_i-887162,pick item
pick_i-887144,pick item
create_p-661028,create package
place_o-991861,place order
send_p-661028,send package
send_p-661027,send package
pick_i-887060,pick item
place_o-991862,place order
pay_o-991758,pay order
pick_i-887139,pick item
pick_i-887140,pick item
confirm_o-991858,confirm order
deliver_p-661028,package delivered
pick_i-887126,pick item
create_p-661029,create package
pick_i-887168,pick item
pick_i-887129,pick item
out_of_stock_i-887143,item out of stock
pick_i-886864,pick item
pick_i-887155,pick item
confirm_o-991861,confirm order
place_o-991863,place order
pick_i-887177,pick item
pick_i-887146,pick item
out_of_stock_i-887096,item out of stock
pay_o-991827,pay order
pay_o-991745,pay order
pick_i-887161,pick item
confirm_o-991862,confirm order
pick_i-887176,pick item
send_p-661029,send package
pick_i-887034,pick item
pick_i-887167,pick item
deliver_p-661025,package delivered
confirm_o-991856,confirm order
pick_i-887164,pick item
create_p-661030,create package
pick_i-887166,pick item
pick_i-887173,pick item
place_o-991864,place order
pay_o-991835,pay order
pick_i-887150,pick item
create_p-661031,create package
pay_o-991809,pay order
place_o-991865,place order
reorder_i-887062,reorder item
pick_i-886757,pick item
pick_i-887084,pick item
pick_i-886908,pick item
confirm_o-991847,confirm order
place_o-991866,place order
out_of_stock_i-887158,item out of stock
place_o-991867,place order
confirm_o-991844,confirm order
confirm_o-991860,confirm order
